经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.068373,40.916023,8995.34,-1.2,1.4,70.7,0.0,0.037181
112.068502,40.916058,8995.31,-1.2,1.4,70.7,0.0,0.038043
112.068633,40.916092,8995.29,-1.2,1.4,70.7,0.0,0.038695
112.06878,40.916131,8995.26,-1.2,1.4,70.7,0.0,0.03799
112.068927,40.91617,8995.23,-1.2,1.4,70.7,0.0,0.03727
112.069074,40.916209,8995.21,-1.2,1.4,70.7,0.0,0.036641
112.069214,40.916246,8995.18,-1.2,1.4,70.7,0.0,0.036422
112.069351,40.916283,8995.16,-1.2,1.4,70.7,0.0,0.036314
112.069488,40.916319,8995.13,-1.2,1.4,70.7,0.0,0.036712
112.069602,40.91635,8995.11,-1.2,1.4,70.7,0.0,0.037121
112.069693,40.916374,8995.1,-1.2,1.4,70.7,0.0,0.03745
112.069785,40.916398,8995.08,-1.2,1.4,70.7,0.0,0.037769
112.069876,40.916422,8995.07,-1.2,1.4,70.7,0.0,0.038158
112.069967,40.916446,8995.05,-1.2,1.4,70.7,0.0,0.038415
112.070081,40.916477,8995.03,-1.2,1.4,70.7,0.0,0.038528
112.070229,40.916516,8995.01,-1.2,1.4,70.7,0.0,0.038306
112.070378,40.916555,8994.98,-1.2,1.4,70.7,0.0,0.038156
112.070521,40.916593,8994.96,-1.2,1.4,70.7,0.0,0.038015
112.070611,40.916617,8994.94,-1.2,1.4,70.7,0.0,0.037266
112.0707,40.916641,8994.93,-1.2,1.4,70.7,0.0,0.036766
112.07079,40.916665,8994.91,-1.2,1.4,70.6,0.0,0.0367
112.07088,40.916689,8994.9,-1.2,1.4,70.6,0.0,0.036624
112.07097,40.916713,8994.88,-1.2,1.4,70.6,0.0,0.036518
112.071105,40.916748,8994.86,-1.2,1.4,70.6,0.0,0.036227
112.07124,40.916784,8994.83,-1.2,1.4,70.6,0.0,0.036185
112.071376,40.916821,8994.81,-1.2,1.4,70.6,0.0,0.036504
112.071519,40.916859,8994.78,-1.2,1.4,70.6,0.0,0.037444
112.071667,40.916898,8994.76,-1.2,1.4,70.6,0.0,0.038678
112.071814,40.916937,8994.73,-1.2,1.4,70.6,0.0,0.040022
112.071947,40.916972,8994.71,-1.2,1.4,70.6,0.0,0.040222
112.072059,40.917002,8994.7,-1.2,1.4,70.6,0.0,0.038862
112.07217,40.917032,8994.68,-1.2,1.4,70.6,0.0,0.037398
112.07228,40.917061,8994.67,-1.2,1.4,70.6,0.0,0.036208
112.072368,40.917084,8994.65,-1.2,1.4,70.6,0.0,0.03642
112.072457,40.917108,8994.64,-1.2,1.4,70.6,0.0,0.03662
112.072545,40.917131,8994.62,-1.2,1.4,70.6,0.0,0.036458
112.072633,40.917155,8994.61,-1.2,1.4,70.6,0.0,0.03615
112.072722,40.917178,8994.59,-1.2,1.4,70.6,0.0,0.035798
112.072882,40.917221,8994.57,-1.2,1.4,70.6,0.0,0.036265
112.073042,40.917263,8994.54,-1.2,1.4,70.6,0.0,0.03676
112.073202,40.917306,8994.52,-1.2,1.4,70.6,0.0,0.037414
