经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.978175,41.180791,7875.68,147.1,-18.5,253.3,3.63866,1.09336
112.978069,41.180767,7872.46,147.2,-18.5,253.3,3.52935,1.0846
112.977953,41.180741,7868.94,147.3,-18.5,253.3,3.408128,1.071739
112.977838,41.180714,7865.42,147.4,-18.6,253.3,3.286933,1.063415
112.977729,41.18069,7862.12,147.5,-18.6,253.3,3.183742,1.05525
112.977639,41.180669,7859.35,147.6,-18.7,253.3,3.126342,1.043742
112.977549,41.180648,7856.58,147.7,-18.7,253.3,3.068941,1.035538
112.977459,41.180628,7853.82,147.8,-18.7,253.2,3.011485,1.030522
112.977368,41.180607,7851.05,147.8,-18.8,253.2,2.954084,1.028226
112.977276,41.180586,7848.23,147.9,-18.8,253.2,2.890154,1.022186
112.977177,41.180563,7845.16,148.0,-18.8,253.2,2.797044,1.005834
112.977078,41.180541,7842.09,148.0,-18.9,253.2,2.70399,0.997327
112.976978,41.180518,7839.02,148.1,-18.9,253.2,2.610908,0.992959
112.976846,41.180487,7834.9,148.2,-18.9,253.2,2.546458,0.980245
112.976709,41.180456,7830.64,148.2,-19.0,253.1,2.485888,0.971559
112.976572,41.180424,7826.39,148.3,-19.0,253.1,2.425291,0.969405
112.976467,41.1804,7823.12,148.3,-19.0,253.1,2.281584,0.964373
112.976386,41.180381,7820.57,148.3,-19.0,253.1,2.078372,0.955019
112.976304,41.180362,7818.01,148.4,-19.1,253.0,1.87516,0.94435
112.976223,41.180343,7815.46,148.4,-19.1,253.0,1.696155,0.935987
112.976141,41.180325,7812.9,148.4,-19.1,253.0,1.578484,0.936469
112.976041,41.180302,7809.77,148.4,-19.1,253.0,1.471168,0.93593
112.975922,41.180274,7806.02,148.4,-19.1,253.0,1.374917,0.935511
112.975803,41.180246,7802.27,148.5,-19.2,252.9,1.278639,0.935512
112.975686,41.180219,7798.59,148.5,-19.2,252.9,1.177825,0.934212
112.97558,41.180194,7795.23,148.5,-19.2,252.9,1.05663,0.925494
112.975474,41.18017,7791.86,148.5,-19.3,252.8,0.935435,0.917537
112.975368,41.180145,7788.5,148.5,-19.3,252.8,0.814213,0.910494
